geo_code,naptan_sto,easting,northing,district,line
E01007424,370056172,435350,399930,Barnsley District,nan
E01007424,370056173,435614,399869,Barnsley District,nan
E01007406,370050765,436864,409075,Barnsley District,57
E01007406,370050766,436878,409047,Barnsley District,57
E01007406,370050767,436684,408093,Barnsley District,488
E01007406,370050769,436915,408250,Barnsley District,57
E01007406,370050770,436924,408280,Barnsley District,57
E01007406,370050771,436981,408746,Barnsley District,57
E01007406,370050780,436462,407958,Barnsley District,488
E01007406,370050781,436473,407979,Barnsley District,488
E01007406,370050950,437017,408421,Barnsley District,57
E01007406,370055194,436651,408073,Barnsley District,488
E01007406,370055283,437024,408410,Barnsley District,57
E01007406,370055293,437014,408720,Barnsley District,57
E01007489,370040083,455140,415477,Doncaster District,412
E01007489,370040089,455758,413951,Doncaster District,499
E01007489,370040090,456455,415569,Doncaster District,405
E01007489,370040093,456261,413613,Doncaster District,499
E01007489,370040094,456635,413652,Doncaster District,499
E01007489,370040098,456462,413622,Doncaster District,499
E01007489,370040099,456256,413598,Doncaster District,499
E01007489,370041262,455416,415339,Doncaster District,412
E01007489,370045250,455414,413873,Doncaster District,499
E01007489,370045496,456123,413737,Doncaster District,499
E01007489,370045497,456144,413714,Doncaster District,499
E01007489,370045499,456335,414979,Doncaster District,412
E01007489,370045555,455099,415468,Doncaster District,412
E01007607,370040387,462055,400891,Doncaster District,57c
E01007607,370040412,461667,401049,Doncaster District,57c
E01007607,370040414,461269,400704,Doncaster District,58c
E01007607,370040416,461391,400756,Doncaster District,working
E01007607,370040417,461819,400949,Doncaster District,57c
E01007607,370045180,461449,400696,Doncaster District,working
E01007607,370045460,461661,401035,Doncaster District,57a
E01007607,370045461,461891,400917,Doncaster District,57a
E01007603,370040375,463625,401648,Doncaster District,291
E01007603,370040376,463628,401659,Doncaster District,291
E01007603,370040377,463337,401635,Doncaster District,291
E01007603,370040383,462760,402190,Doncaster District,481
E01007603,370040385,462569,401819,Doncaster District,291
E01007603,370040386,462417,401762,Doncaster District,291
E01007603,370041237,462629,401281,Doncaster District,58a
E01007603,370045185,463264,401626,Doncaster District,291
E01007603,370045186,463778,401669,Doncaster District,291
E01007603,370045462,462436,401184,Doncaster District,57a
E01007603,370045466,462694,401782,Doncaster District,291
E01007603,370046131,462659,401245,Doncaster District,58c
E01007603,370046274,463010,402449,Doncaster District,481
E01007605,370040388,462294,400930,Doncaster District,57c
E01007605,370040389,462020,400325,Doncaster District,working
E01007605,370040415,461516,400672,Doncaster District,working
E01007605,370041236,462838,400806,Doncaster District,58a
E01007605,370045181,461930,400371,Doncaster District,working
E01007605,370045463,462394,400996,Doncaster District,57a
E01007605,370045464,462125,400873,Doncaster District,57a
E01007605,370046580,461679,400545,Doncaster District,working
E01007536,370040262,451032,398634,Doncaster District,X78
E01007536,370040263,451392,398823,Doncaster District,X78
E01007536,370041055,451154,398696,Doncaster District,X78
E01007536,370041140,451470,398998,Doncaster District,X78
E01007536,370045074,451499,399065,Doncaster District,N6
E01007536,370045202,451514,398577,Doncaster District,X78
E01007536,370045471,451516,398550,Doncaster District,X78
E01007536,370045567,451475,398768,Doncaster District,N6
E01007536,370045579,451488,398768,Doncaster District,N6
E01007536,370045580,451441,398565,Doncaster District,N6
E01007536,370045610,451166,398751,Doncaster District,X78
E01007536,370046622,451025,398625,Doncaster District,X78
E01007536,370046674,451398,399104,Doncaster District,N6
E01007536,370046675,451230,399200,Doncaster District,N6
E01007536,370046676,451185,399215,Doncaster District,N6
E01007536,370046677,451083,399287,Doncaster District,N6
E01007536,370046678,451045,399306,Doncaster District,N6
E01007553,370040478,466648,409519,Doncaster District,84
E01007553,370040479,466738,409531,Doncaster District,84
E01007553,370040481,465603,409857,Doncaster District,87a
E01007553,370040483,465840,409759,Doncaster District,87a
E01007553,370040484,465905,409744,Doncaster District,87a
E01007553,370045084,466374,409503,Doncaster District,84
E01007553,370045270,465956,409102,Doncaster District,84
E01007553,370045274,466233,409256,Doncaster District,84
E01007553,370045275,466229,409335,Doncaster District,84
E01007553,370045276,466367,409515,Doncaster District,84
E01007553,370046422,466213,409632,Doncaster District,87a
E01033270,370020690,434956,388506,Sheffield District,8
E01033270,370022783,434983,388404,Sheffield District,8
E01033270,370022784,435133,388444,Sheffield District,8
E01033270,370022785,435271,388319,Sheffield District,8
E01033270,370022786,435229,388317,Sheffield District,8
E01033270,370022809,435912,388050,Sheffield District,1a
E01033270,370022846,435851,387962,Sheffield District,X1
E01033270,370022848,435898,388031,Sheffield District,32
E01033270,370023812,434792,388610,Sheffield District,8
E01033270,370023849,435621,388030,Sheffield District,8
E01033270,370026733,435798,387862,Sheffield District,X1
E01033270,370027298,435689,387895,Sheffield District,8
E01033270,370027299,435343,388236,Sheffield District,8
E01033270,370027302,435575,388078,Sheffield District,8
E01033270,370027613,435401,388317,Sheffield District,83
E01033262,370022789,435259,387880,Sheffield District,57
E01033262,370022790,435134,387734,Sheffield District,135
E01033262,370022889,435378,387726,Sheffield District,57
E01033262,370023792,435371,387630,Sheffield District,nan
E01033262,370023808,435114,387482,Sheffield District,nan
E01033262,370023874,435177,387743,Sheffield District,nan
E01033262,370027294,435268,387848,Sheffield District,57
E01007593,370046691,460722,398436,Doncaster District,working
E01007593,370046695,460924,398249,Doncaster District,56
E01007593,370046724,460268,398747,Doncaster District,working
E01007593,370046726,460780,398550,Doncaster District,56
E01007593,370046751,460299,398767,Doncaster District,56
E01007645,370040726,457780,402556,Doncaster District,56
E01007645,370040727,457979,402497,Doncaster District,nan
E01007645,370040949,457662,403146,Doncaster District,291
E01007645,370040950,457613,402935,Doncaster District,399
E01007645,370040952,457509,403082,Doncaster District,291
E01007645,370041001,457759,403076,Doncaster District,399
E01007645,370041216,458003,403096,Doncaster District,291
E01007645,370041244,457522,403128,Doncaster District,15
E01007645,370045027,457985,403132,Doncaster District,291
E01007645,370045028,458000,403124,Doncaster District,working
E01007645,370046151,457331,403184,Doncaster District,nan
E01007645,370046361,457477,402964,Doncaster District,working
E01007645,370046362,457495,402952,Doncaster District,nan
E01007645,370046368,457494,403083,Doncaster District,291
E01007645,370046383,457808,403352,Doncaster District,15
E01007645,370046642,457683,403151,Doncaster District,291
E01007645,370046645,458020,402887,Doncaster District,58a
E01007645,370046747,457672,403236,Doncaster District,15
E01007645,370046748,457695,403229,Doncaster District,working
E01007645,370046759,457920,403324,Doncaster District,working
E01007645,370046762,457700,403024,Doncaster District,nan
E01007645,370046763,457693,403019,Doncaster District,nan
E01007747,370030983,448240,382931,Rotherham District,29
E01007747,370035198,448801,382957,Rotherham District,29
E01007747,370035213,448192,382918,Rotherham District,29
E01007747,370035231,448387,382931,Rotherham District,29
E01007747,370035232,448384,382914,Rotherham District,29
E01007475,370041113,463359,407182,Doncaster District,87
E01007475,370041115,463102,407087,Doncaster District,87
E01007475,370041116,463222,407152,Doncaster District,87
E01007475,370041138,462308,406931,Doncaster District,481
E01007475,370041139,462323,406997,Doncaster District,481
E01007475,370045020,462240,406826,Doncaster District,87
E01007746,370030030,438722,392971,Rotherham District,137
E01007746,370030811,439750,392128,Rotherham District,X78
E01007746,370030812,439180,392694,Rotherham District,137
E01007746,370031003,438668,392902,Rotherham District,137
E01007746,370031004,438965,392856,Rotherham District,137
E01007746,370031151,439469,391918,Rotherham District,X78
E01007746,370031152,439446,391935,Rotherham District,X78
E01007746,370035304,439011,392875,Rotherham District,nan
E01007746,370035305,438969,392784,Rotherham District,137
E01007746,370035341,439675,392105,Rotherham District,X78
E01007746,370035753,439337,392651,Rotherham District,137
E01007746,370035774,438505,393050,Rotherham District,137
E01007746,370035853,439027,392790,Rotherham District,137
E01007746,370035903,439211,392695,Rotherham District,137
E01007746,370035912,439000,392793,Rotherham District,137
E01007746,370035914,439321,392664,Rotherham District,137
E01008050,370020605,433086,385310,Sheffield District,218
E01008050,370020622,432837,385294,Sheffield District,271
E01008050,370020624,432827,385056,Sheffield District,271
E01008050,370020626,432856,384995,Sheffield District,218
E01008050,370020627,432882,385041,Sheffield District,218
E01008050,370020629,432864,385478,Sheffield District,271
E01007947,370020894,436216,391329,Sheffield District,32a
E01007947,370020896,436251,391110,Sheffield District,32a
E01007947,370020897,436275,391078,Sheffield District,32
E01007947,370023543,436045,390854,Sheffield District,18
E01007947,370023544,436025,390840,Sheffield District,18
E01007947,370023545,436162,390914,Sheffield District,18
E01007947,370023547,436096,391060,Sheffield District,18
E01007947,370023548,436059,391077,Sheffield District,18
E01007947,370023765,436117,391021,Sheffield District,18
E01007947,370023836,435901,390799,Sheffield District,18
E01007947,370027401,436041,391206,Sheffield District,18
E01007947,370027402,436029,391186,Sheffield District,18
E01007947,370027463,436133,390793,Sheffield District,nan
E01007838,370021569,440528,383870,Sheffield District,41
E01007838,370021583,440153,383534,Sheffield District,53
E01007838,370021584,440168,383496,Sheffield District,53
E01007838,370022321,439966,383758,Sheffield District,53
E01007838,370022322,439981,383819,Sheffield District,41
E01007838,370022323,439998,383846,Sheffield District,41
E01008021,370021612,441022,382484,Sheffield District,53
E01008021,370021613,441007,382519,Sheffield District,53
E01008021,370021690,442043,381569,Sheffield District,53
E01008021,370021710,441441,382003,Sheffield District,53
E01008021,370021711,441471,381951,Sheffield District,53
E01008021,370021712,441592,381834,Sheffield District,53
E01008021,370021713,441816,381710,Sheffield District,53
E01008021,370021714,441824,381695,Sheffield District,53
E01007913,370020964,439767,390081,Sheffield District,X74
E01007913,370020965,439797,390338,Sheffield District,X74
E01007913,370020966,439820,390317,Sheffield District,X74
E01007913,370020967,439785,390607,Sheffield District,X74
E01007913,370020968,439762,390664,Sheffield District,X74
E01007913,370020969,439671,390792,Sheffield District,208
E01007913,370020970,439674,390756,Sheffield District,A1
E01007913,370020971,439163,390615,Sheffield District,208
E01007913,370020972,439233,390581,Sheffield District,208
E01007913,370020973,439463,390508,Sheffield District,65
E01007913,370020974,439060,390133,Sheffield District,65
E01007913,370020976,439470,390478,Sheffield District,65
E01007913,370020977,439082,390115,Sheffield District,65
E01007913,370023260,440060,390869,Sheffield District,208
E01007913,370023261,440074,390837,Sheffield District,nan
E01007913,370023272,440015,391186,Sheffield District,X74
E01007913,370023274,440110,391276,Sheffield District,X74
E01007913,370023281,440274,391177,Sheffield District,nan
E01007913,370023577,439597,391065,Sheffield District,208
E01007913,370023578,439561,391081,Sheffield District,A1
E01007913,370023624,439224,390285,Sheffield District,65
E01007913,370025229,439556,389852,Sheffield District,X74
E01007913,370027201,440247,391293,Sheffield District,nan
E01007913,370027326,440229,391325,Sheffield District,208
E01007913,370027537,440181,391467,Sheffield District,X1
E01007913,370027538,440169,391444,Sheffield District,X1
E01007913,370027540,438910,390476,Sheffield District,X1
E01007913,370030377,439894,391050,Sheffield District,X74
